"","schoolcode","sssdistrict","ssslong","ssslat","programplaced","cutoff","quality","size"
"424",10502,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Agriculture",279,306.410256410256,39
"425",10502,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"General Science",297,328,40
"426",10502,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"General Arts",306,328.5625,160
"427",10502,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Visual Arts",282,306.608333333333,120
"428",10502,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Business",303,326.696202531646,79
"429",10502,"Ga East",NA,NA,"Agriculture",279,306.410256410256,39
"430",10502,"Ga East",NA,NA,"General Science",297,328,40
"431",10502,"Ga East",NA,NA,"General Arts",306,328.5625,160
"432",10502,"Ga East",NA,NA,"Visual Arts",282,306.608333333333,120
"433",10502,"Ga East",NA,NA,"Business",303,326.696202531646,79
"434",10503,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Home Economics",257,279.525,40
"435",10503,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Visual Arts",264,284.6,40
"436",10503,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Agriculture",231,267.037974683544,79
"437",10503,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Business",265,295.939393939394,99
"438",10503,"Ga South",NA,NA,"Home Economics",257,279.525,40
"439",10503,"Ga South",NA,NA,"Visual Arts",264,284.6,40
"440",10503,"Ga South",NA,NA,"Agriculture",231,267.037974683544,79
"441",10503,"Ga South",NA,NA,"Business",265,295.939393939394,99
"442",10504,"Ga West",NA,NA,"Agriculture",247,276.8,40
"443",10504,"Ga West",NA,NA,"Technical",264,291.55,40
"444",10504,"Ga West",NA,NA,"Visual Arts",253,275.225,40
"445",10504,"Ga West",NA,NA,"Home Economics",259,279.975,40
"446",10504,"Ga West",NA,NA,"General Arts",277,297.9375,80
"447",10504,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Agriculture",247,276.8,40
"448",10504,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Technical",264,291.55,40
"449",10504,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Visual Arts",253,275.225,40
"450",10504,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"Home Economics",259,279.975,40
"451",10504,"Ga West (Amasaman)",-0.397510528564453,5.6646876335144,"General Arts",277,297.9375,80
"474",20101,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Visual Arts",339,355.44,50
"475",20101,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Arts",343,358.96,100
"476",20101,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Technical",339,359.95,200
"477",20101,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Science",338,367.767676767677,99
"478",20101,"New Juaben",NA,NA,"Visual Arts",339,355.44,50
"479",20101,"New Juaben",NA,NA,"General Arts",343,358.96,100
"480",20101,"New Juaben",NA,NA,"Technical",339,359.95,200
"481",20101,"New Juaben",NA,NA,"General Science",338,367.767676767677,99
"482",20102,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Science",385,405.325,120
"483",20102,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Arts",378,394.366666666667,120
"484",20102,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Business",376,393.9,120
"485",20102,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Visual Arts",374,390.45,40
"486",20102,"New Juaben",NA,NA,"General Science",385,405.325,120
"487",20102,"New Juaben",NA,NA,"General Arts",378,394.366666666667,120
"488",20102,"New Juaben",NA,NA,"Business",376,393.9,120
"489",20102,"New Juaben",NA,NA,"Visual Arts",374,390.45,40
"490",20103,"New Juaben",NA,NA,"Home Economics",316,330.733333333333,60
"491",20103,"New Juaben",NA,NA,"Business",345,367.155555555556,180
"492",20103,"New Juaben",NA,NA,"General Science",317,344.516666666667,60
"493",20103,"New Juaben",NA,NA,"General Arts",341,355.307692307692,117
"494",20103,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Home Economics",316,330.733333333333,60
"495",20103,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Business",345,367.155555555556,180
"496",20103,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Science",317,344.516666666667,60
"497",20103,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Arts",341,355.307692307692,117
"498",20104,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Science",358,374.833333333333,90
"499",20104,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Visual Arts",344,363.911111111111,45
"500",20104,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Business",359,375.088888888889,90
"501",20104,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Agriculture",336,352.733333333333,45
"502",20104,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Home Economics",321,341.488888888889,90
"503",20104,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Arts",369,383.067164179104,134
"504",20104,"New Juaben",NA,NA,"General Science",358,374.833333333333,90
"505",20104,"New Juaben",NA,NA,"Visual Arts",344,363.911111111111,45
"506",20104,"New Juaben",NA,NA,"Business",359,375.088888888889,90
"507",20104,"New Juaben",NA,NA,"Agriculture",336,352.733333333333,45
"508",20104,"New Juaben",NA,NA,"Home Economics",321,341.488888888889,90
"509",20104,"New Juaben",NA,NA,"General Arts",369,383.067164179104,134
"510",20105,"New Juaben",NA,NA,"Visual Arts",210,273.242857142857,70
"511",20105,"New Juaben",NA,NA,"General Arts",298,319.131313131313,198
"512",20105,"New Juaben",NA,NA,"Agriculture",286,308.42,50
"513",20105,"New Juaben",NA,NA,"Home Economics",289,306.5,38
"514",20105,"New Juaben",NA,NA,"General Science",228,289.75,40
"515",20105,"New Juaben",NA,NA,"Business",291,315.919191919192,99
"516",20105,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Visual Arts",210,273.242857142857,70
"517",20105,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Arts",298,319.131313131313,198
"518",20105,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Agriculture",286,308.42,50
"519",20105,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Home Economics",289,306.5,38
"520",20105,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Science",228,289.75,40
"521",20105,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Business",291,315.919191919192,99
"522",20106,"New Juaben",NA,NA,"General Science",250,272,2
"523",20106,"New Juaben",NA,NA,"Visual Arts",263,286.6625,80
"524",20106,"New Juaben",NA,NA,"Home Economics",275,286.825,40
"525",20106,"New Juaben",NA,NA,"Agriculture",270,293.6,80
"526",20106,"New Juaben",NA,NA,"General Arts",284,306.041666666667,120
"527",20106,"New Juaben",NA,NA,"Business",284,301.65,40
"528",20106,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Science",250,272,2
"529",20106,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Visual Arts",263,286.6625,80
"530",20106,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Home Economics",275,286.825,40
"531",20106,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Agriculture",270,293.6,80
"532",20106,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"General Arts",284,306.041666666667,120
"533",20106,"New Juaben (Koforidua)",-0.297512322664261,6.1126127243042,"Business",284,301.65,40
"546",20201,"Suhum/Kraboa Coaltar",NA,NA,"Technical",311,328.89552238806,134
"547",20201,"Suhum/Kraboa Coaltar",NA,NA,"Visual Arts",295,318.24,50
"548",20201,"Suhum/Kraboa Coaltar",NA,NA,"General Science",233,294.97037037037,135
"549",20201,"Suhum/Kraboa Coaltar",NA,NA,"Business",283,318.5,90
"550",20201,"Suhum/Kraboa Coaltar",NA,NA,"General Arts",298,323.8,90
"551",20201,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Technical",311,328.89552238806,134
"552",20201,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Visual Arts",295,318.24,50
"553",20201,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"General Science",233,294.97037037037,135
"554",20201,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Business",283,318.5,90
"555",20201,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"General Arts",298,323.8,90
"556",20202,"Suhum/Kraboa Coaltar",NA,NA,"General Arts",265,287.288888888889,90
"557",20202,"Suhum/Kraboa Coaltar",NA,NA,"Home Economics",207,250.816666666667,60
"558",20202,"Suhum/Kraboa Coaltar",NA,NA,"Business",228,259.955555555556,90
"559",20202,"Suhum/Kraboa Coaltar",NA,NA,"Agriculture",211,247.487179487179,78
"560",20202,"Suhum/Kraboa Coaltar",NA,NA,"Visual Arts",204,244.088888888889,90
"561",20202,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"General Arts",265,287.288888888889,90
"562",20202,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Home Economics",207,250.816666666667,60
"563",20202,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Business",228,259.955555555556,90
"564",20202,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Agriculture",211,247.487179487179,78
"565",20202,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Visual Arts",204,244.088888888889,90
"566",20203,"Suhum/Kraboa Coaltar",NA,NA,"Agriculture",215,254.5,6
"567",20203,"Suhum/Kraboa Coaltar",NA,NA,"Technical",219,242.352941176471,17
"568",20203,"Suhum/Kraboa Coaltar",NA,NA,"Visual Arts",217,244.136363636364,22
"569",20203,"Suhum/Kraboa Coaltar",NA,NA,"General Arts",209,258.545454545455,33
"570",20203,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Agriculture",215,254.5,6
"571",20203,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Technical",219,242.352941176471,17
"572",20203,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Visual Arts",217,244.136363636364,22
"573",20203,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"General Arts",209,258.545454545455,33
"574",20204,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Home Economics",206,251.910714285714,56
"575",20204,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"General Arts",203,260.044776119403,67
"576",20204,"Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148,"Business",214,260,27
"577",20204,"Suhum/Kraboa Coaltar",NA,NA,"Home Economics",206,251.910714285714,56
"578",20204,"Suhum/Kraboa Coaltar",NA,NA,"General Arts",203,260.044776119403,67
"579",20204,"Suhum/Kraboa Coaltar",NA,NA,"Business",214,260,27
"580",20301,"Akwapim South",NA,NA,"General Arts",386,401.657777777778,225
"581",20301,"Akwapim South",NA,NA,"Home Economics",394,408.32,25
"582",20301,"Akwapim South",NA,NA,"General Science",403,419.477777777778,90
"583",20301,"Akwapim South",NA,NA,"Business",396,411.188888888889,90
"584",20301,"Akwapim South",NA,NA,"Visual Arts",385,397.35,20
"585",20301,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Arts",386,401.657777777778,225
"586",20301,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Home Economics",394,408.32,25
"587",20301,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Science",403,419.477777777778,90
"588",20301,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Business",396,411.188888888889,90
"589",20301,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Visual Arts",385,397.35,20
"590",20302,"Akwapim South",NA,NA,"Business",297,321.007692307692,130
"591",20302,"Akwapim South",NA,NA,"Home Economics",301,318.9,50
"592",20302,"Akwapim South",NA,NA,"Agriculture",292,313.42,50
"593",20302,"Akwapim South",NA,NA,"General Arts",329,345.512605042017,119
"594",20302,"Akwapim South",NA,NA,"General Science",313,335.775510204082,49
"595",20302,"Akwapim South",NA,NA,"Visual Arts",307,327.08,50
"596",20302,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Business",297,321.007692307692,130
"597",20302,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Home Economics",301,318.9,50
"598",20302,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Agriculture",292,313.42,50
"599",20302,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Arts",329,345.512605042017,119
"600",20302,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Science",313,335.775510204082,49
"601",20302,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Visual Arts",307,327.08,50
"602",20303,"Akwapim South",NA,NA,"Agriculture",321,336.533333333333,30
"603",20303,"Akwapim South",NA,NA,"General Science",338,356.977777777778,45
"604",20303,"Akwapim South",NA,NA,"Home Economics",311,331.266666666667,45
"605",20303,"Akwapim South",NA,NA,"General Arts",347,365.258426966292,89
"606",20303,"Akwapim South",NA,NA,"Business",333,354.887640449438,89
"607",20303,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Agriculture",321,336.533333333333,30
"608",20303,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Science",338,356.977777777778,45
"609",20303,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Home Economics",311,331.266666666667,45
"610",20303,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Arts",347,365.258426966292,89
"611",20303,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Business",333,354.887640449438,89
"612",20304,"Akwapim South",NA,NA,"Agriculture",266,287.5,40
"613",20304,"Akwapim South",NA,NA,"General Arts",285,303.2625,80
"614",20304,"Akwapim South",NA,NA,"Home Economics",262,280.1,40
"615",20304,"Akwapim South",NA,NA,"Visual Arts",257,278.45,40
"616",20304,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Agriculture",266,287.5,40
"617",20304,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Arts",285,303.2625,80
"618",20304,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Home Economics",262,280.1,40
"619",20304,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Visual Arts",257,278.45,40
"620",20305,"Akwapim South",NA,NA,"General Arts",251,284.64,150
"621",20305,"Akwapim South",NA,NA,"Home Economics",253,275.24,50
"622",20305,"Akwapim South",NA,NA,"Visual Arts",238,275.63,100
"623",20305,"Akwapim South",NA,NA,"Technical",292,311.2,50
"624",20305,"Akwapim South",NA,NA,"Agriculture",205,259.92,50
"625",20305,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"General Arts",251,284.64,150
"626",20305,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Home Economics",253,275.24,50
"627",20305,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Visual Arts",238,275.63,100
"628",20305,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Technical",292,311.2,50
"629",20305,"Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884,"Agriculture",205,259.92,50
"635",20401,"Akwapim North",NA,NA,"Agriculture",290,313.025,40
"636",20401,"Akwapim North",NA,NA,"General Arts",311,329.778571428571,140
"637",20401,"Akwapim North",NA,NA,"Business",302,326.48,100
"638",20401,"Akwapim North",NA,NA,"General Science",306,328.358974358974,39
"639",20401,"Akwapim North",NA,NA,"Visual Arts",308,321.575,40
"640",20401,"Akwapim North",NA,NA,"Home Economics",304,319.725,40
"641",20401,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Agriculture",290,313.025,40
"642",20401,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"General Arts",311,329.778571428571,140
"643",20401,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Business",302,326.48,100
"644",20401,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"General Science",306,328.358974358974,39
"645",20401,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Visual Arts",308,321.575,40
"646",20401,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Home Economics",304,319.725,40
"647",20402,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Business",372,384.725,80
"648",20402,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"General Arts",381,391.46835443038,79
"649",20402,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"General Science",374,387.696202531646,79
"650",20402,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Agriculture",343,363.825,40
"651",20402,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Visual Arts",359,372.7,40
"652",20402,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Home Economics",354,375.075,40
"653",20402,"Akwapim North",NA,NA,"Business",372,384.725,80
"654",20402,"Akwapim North",NA,NA,"General Arts",381,391.46835443038,79
"655",20402,"Akwapim North",NA,NA,"General Science",374,387.696202531646,79
"656",20402,"Akwapim North",NA,NA,"Agriculture",343,363.825,40
"657",20402,"Akwapim North",NA,NA,"Visual Arts",359,372.7,40
"658",20402,"Akwapim North",NA,NA,"Home Economics",354,375.075,40
"659",20403,"Akwapim North (Akropong)",-0.166071146726608,5.97642612457275,"Agriculture",295,319.85,20
